id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
13716594,Studio Yellow at Downtown Core,19461277,PaperBox Mgnt,,Church-Yonge Corridor,43.65514,-79.37424,Entire home/apt,99,1,406,2020-01-31,9.21,25,122
13722939,Small well-located apartment in Little Italy,28973711,Molly,,Palmerston-Little Italy,43.65581,-79.41147,Entire home/apt,81,6,0,,,1,0
13723635,Mid-town Oasis in Leaside - midtown Toronto,80229985,Roger,,Leaside-Bennington,43.70537,-79.36991,Private room,65,5,12,2018-09-22,0.28,1,177
13724755,Spacious master bedroom in 3 storey townhouse,22371065,Kirill,,Kensington-Chinatown,43.65013,-79.40302,Private room,99,1,43,2017-09-01,0.98,3,0
13726590,Heritage home downtown Toronto,17819919,Richard,,Cabbagetown-South St.James Town,43.66497,-79.36177,Entire home/apt,285,2,7,2019-07-06,0.17,1,83
13726787,Beautiful 1-bedroom with sunset balcony views,29275472,Paulina,,Bay Street Corridor,43.66524,-79.38604,Entire home/apt,139,1,2,2017-09-03,0.05,1,0
13727581,Beautiful 2-Bedroom apartment in Roncesvalles,11748114,Jess,,High Park-Swansea,43.65019,-79.45429,Entire home/apt,130,2,2,2016-08-01,0.05,1,0
13728255,** Private Bathroom ** Yonge & Dundas **,3191671,Rick + Mollie,,Bay Street Corridor,43.65349,-79.37988,Private room,99,3,137,2020-01-21,3.15,1,12
13728288,Large 1 bedrom condo,61983099,Barbara,,Waterfront Communities-The Island,43.64585,-79.39741,Entire home/apt,251,1,5,2016-08-02,0.11,1,0
13729013,"cool 1 bedroom available, 15 mins from downtown.",80294078,Alif,,South Riverdale,43.66771,-79.33943,Private room,70,1,3,2016-09-11,0.07,1,0
13730853,Unique West End Loft,30974496,Francesca,,Dovercourt-Wallace Emerson-Junction,43.66195,-79.43436,Entire home/apt,213,2,52,2018-07-31,1.22,2,0
13730880,"Spacious room, luxurious bathroom, free parking",61051097,Sandra,,Willowdale East,43.76521,-79.39745,Private room,34,1,8,2016-11-10,0.18,1,0
13731309,Upscale Home with Garden Retreat Downtown Toronto,30605069,Paula,,Palmerston-Little Italy,43.65697,-79.42311,Entire home/apt,175,3,19,2018-12-30,0.44,1,55
13731664,Large Luxury Condo In King West Toronto,2732623,Dominika,,Niagara,43.64121,-79.40294,Entire home/apt,290,12,0,,,2,269
13731811,The Beach is on your doorstep! Private suite.,80330264,Benedict,,The Beaches,43.66842,-79.29674,Entire home/apt,110,1,93,2019-10-06,2.11,1,0
13732381,Prime Location Suite in Little Italy,44944135,Matt & Catherine,,Trinity-Bellwoods,43.6514,-79.41622,Entire home/apt,84,2,112,2020-01-19,2.54,1,1
13733748,"Privacy, bright room gr8 space, 5 mins to subway",8065467,Rose Grace,,Oakridge,43.69391,-79.27488,Private room,49,1,47,2020-01-01,1.07,1,258
13734509,Relaxed Unit in the heart of Greek Town,80369796,Jeff,,Playter Estates-Danforth,43.67929,-79.35732,Entire home/apt,95,7,23,2020-01-01,0.54,7,43
13738928,Charming spacious open concept flat,47386701,Remi,,Niagara,43.64448,-79.41,Entire home/apt,110,2,199,2020-01-02,4.6,1,235
13740019,"Bright suite, private bathroom, central location",71630126,Bill,,North Riverdale,43.67592,-79.35635,Private room,90,1,127,2019-11-17,2.9,1,100
13740027,"Beautiful 1 Bedroom, 2 Floor Apt. in the Beach",54650146,Tyler,,The Beaches,43.6712,-79.29715,Entire home/apt,148,1,13,2016-09-04,0.3,1,0
13741232,The Thrill on McGill,67352513,Andrew,,Church-Yonge Corridor,43.66088,-79.37751,Private room,45,2,4,2016-08-30,0.09,1,0
13743629,Chill Spot Close to the Downtown Core,37419881,Aman,,South Parkdale,43.6361,-79.46678,Entire home/apt,150,1,1,2016-07-01,0.02,1,0
13743970,Spacious 2 bedroom suite Trendy Downtown Toronto,80476091,Arleen,,Waterfront Communities-The Island,43.64193,-79.40095,Entire home/apt,300,2,15,2018-09-28,0.34,1,149
13744969,Beautiful 2+1 Bedroom Home 10 Mins from Downtown,32049939,Mark,,Woodbine Corridor,43.67093,-79.31422,Entire home/apt,274,2,17,2018-09-03,0.4,1,56
13746306,Cosy Apartment in Century Home near Little Italy,14674493,Tara,,Palmerston-Little Italy,43.65851,-79.41205,Entire home/apt,78,1,3,2016-12-21,0.07,1,0
13747719,Beautiful and Sunny 1 Bedroom/2 Floor Apartment!,8746166,Zac,,Yonge-St.Clair,43.6831,-79.39555,Entire home/apt,121,1,1,2016-07-17,0.02,1,0
13748621,Family friendly house in the heart of Junction,539192,Aneta,,Junction Area,43.66371,-79.46063,Entire home/apt,361,2,4,2019-09-02,0.62,1,87
13749454,1 private room in an apartment in Little Portugal,20952299,Esther,,Little Portugal,43.65058,-79.43196,Private room,56,2,4,2017-05-22,0.09,1,0
13750925,"Beautiful bachelor, right on the waterfront",26631575,Chris,,Waterfront Communities-The Island,43.63993,-79.38128,Entire home/apt,110,1,4,2017-04-15,0.11,3,0
13751067,Sunny & spacious apartment in a fun neighborhood,21486680,Candice,,Yonge-St.Clair,43.6875,-79.39668,Entire home/apt,94,3,1,2016-07-24,0.02,1,0
13752147,Cosy Place with kitchenette,58109938,Sergei  &  Larina,,Steeles,43.81346,-79.33134,Private room,46,2,45,2019-08-31,1.03,2,166
13752292,"Cozy room in green, trendy Yonge-Eglinton Area Apt",36222126,Jeremie,,Lawrence Park South,43.71968,-79.39792,Private room,65,7,2,2016-07-25,0.05,2,0
13752592,"City Lights, Quiet Nights in Kensington Market",2451557,Mikkel,,Kensington-Chinatown,43.65492,-79.39871,Entire home/apt,179,30,2,2018-09-11,0.07,1,179
13752641,"Comfy room in green,trendy Yonge-Eglinton Area Apt",36222126,Jeremie,,Lawrence Park South,43.72043,-79.39855,Private room,65,1,0,,,2,0
13753091,Signal bedroom available Downtown Toronto,52477674,Mike,,Woodbine Corridor,43.68457,-79.3175,Private room,42,1,8,2019-12-01,0.23,12,257
13753505,Value and comfort in Cabbagetown,80603071,Mike,,Moss Park,43.66374,-79.36945,Private room,57,1,28,2019-10-12,0.64,9,90
13753767,Cozy in Cabbagetown,80603071,Mike,,Cabbagetown-South St.James Town,43.66697,-79.37084,Private room,53,1,20,2019-11-03,0.46,9,90
13753828,Large and comfy in Cabbagetown,80603071,Mike,,Cabbagetown-South St.James Town,43.66619,-79.37138,Private room,65,1,14,2019-11-01,0.32,9,90
13760723,Posh Midtown 1 Bdrm Apt-FREE Parking•WiFi•AmazonTV,51333362,Sonja,,Banbury-Don Mills,43.74438,-79.35769,Entire home/apt,95,2,184,2019-10-25,4.17,1,363
13761209,Stylish Downtown Condo with Private Entrance,54133626,Christine,,Moss Park,43.65211,-79.36799,Entire home/apt,129,2,33,2017-09-23,0.75,1,0
13761273,Bright open west-end apartment with balcony,1156997,Matthew,,Dovercourt-Wallace Emerson-Junction,43.66171,-79.43322,Entire home/apt,58,3,0,,,1,0
13761667,Bright Modern Downtown Loft,31207839,Carson,,Waterfront Communities-The Island,43.64515,-79.3937,Entire home/apt,300,3,5,2016-09-19,0.12,1,0
13762125,CN Tower and lake View from 36 floor + Parking,63724426,Gulia,,Waterfront Communities-The Island,43.64206,-79.38333,Entire home/apt,186,1,106,2020-01-19,2.41,2,295
13765249,#Breathtaking Smurf Condo with CNTower & Lake View,79920634,Martha,,Waterfront Communities-The Island,43.64158,-79.38245,Entire home/apt,105,1,155,2020-01-29,3.51,11,0
13766864,"Comfortable, clean home in midtown Toronto",39956104,Donna,,Briar Hill-Belgravia,43.7022,-79.4397,Entire home/apt,52,2,4,2016-09-14,0.09,1,88
13766876,Cozy Bedroom near Rouge National Park and UTSC,80741035,Aisha,,Highland Creek,43.79315,-79.18025,Private room,164,1,0,,,1,0
13769120,"Sparkling clean, Queen West - 1 bdrm suite",35585996,Karen,,Trinity-Bellwoods,43.64884,-79.40551,Private room,95,2,91,2020-01-05,2.23,1,52
13769135,Desert Loft Oasis - 2BR - Central - Lots of Light!,13861509,Denise,,Waterfront Communities-The Island,43.64769,-79.398,Entire home/apt,280,2,11,2016-10-10,0.25,1,0
13769161,High Park North Studio,6835377,Maureen,,High Park North,43.66154,-79.45934,Entire home/apt,60,1,297,2020-02-03,8.1,1,28
13769192,"Large space with 2 beds, co-working space in Annex",4922265,Francis,,Palmerston-Little Italy,43.65653,-79.40913,Private room,110,5,18,2019-08-19,0.67,9,87
13769651,Beautiful Harbourfront Condo,69337646,Samantha,,Waterfront Communities-The Island,43.63996,-79.39176,Entire home/apt,251,2,3,2016-09-09,0.07,1,0
13770273,Gorgeous Bloordale Living,80794659,Patrice & Jeff,,Dufferin Grove,43.65464,-79.4428,Entire home/apt,76,2,218,2020-01-11,4.95,5,40
13770419,"Cozy & Affordable, 2 minutes walk to Subway & Mall",19061675,Manuel,,Henry Farm,43.77595,-79.34211,Entire home/apt,54,2,2,2019-05-22,0.05,1,0
13771259,❤️ Zoom Amazing and Comfortable Suite,32044025,Toronto,,Waterfront Communities-The Island,43.64762,-79.39121,Entire home/apt,199,60,0,,,26,0
13771429,Toronto Tree Top View Condo at Davisville,46034055,Brian,,Mount Pleasant West,43.697,-79.39611,Entire home/apt,110,2,2,2016-08-20,0.05,1,0
13771575,❤️ Executive 2 Bdrm Corner Suite *Special* ❤️,32044025,Toronto,,Waterfront Communities-The Island,43.64762,-79.39121,Entire home/apt,163,30,6,2019-09-11,0.26,26,243
13776662,Apt close to Downtown(flexible check in/out.No fee,53082120,Guillermo,,Mount Pleasant West,43.70953,-79.39431,Entire home/apt,190,1,62,2020-01-19,1.41,2,333
13777804,Beautiful condo in Uptown Toronto,19357925,Sarah,,Willowdale East,43.75597,-79.4056,Entire home/apt,76,1,1,2016-08-27,0.02,1,0
13777807,Experience Downtown Toronto Life,32855376,Nilame,,Niagara,43.64472,-79.40999,Entire home/apt,152,20,22,2019-08-30,0.5,1,68
13779838,Midtown Toronto,80902207,Behrang,,Humewood-Cedarvale,43.69661,-79.42507,Entire home/apt,90,14,0,,,1,0
13781103,Parkdale apartment off Queen West,4924637,Paul,,South Parkdale,43.63728,-79.44032,Entire home/apt,85,2,231,2020-02-01,5.25,1,70
13781251,Two Bedroom Apartment in the heart of the Annex,80915924,Will,,Annex,43.66585,-79.41132,Entire home/apt,69,3,2,2016-09-01,0.05,1,0
13782571,Amazing Condo downtown by the lake,59674038,Tareq,,Niagara,43.63724,-79.40278,Private room,200,1,0,,,1,0
13783591,"Conveniently Located, Cozy & Clean Room (RM 4)",77919672,Adelaida,,Bendale,43.76385,-79.25855,Private room,25,3,96,2020-01-05,2.24,4,310
13783756,"Conveniently Located, Spacious & Clean Room (RM3)",77919672,Adelaida,,Bendale,43.76292,-79.25924,Private room,34,3,21,2020-02-05,2.36,4,266
13784364,Cozy Private Room in the heart of Downtown Toronto,80954801,Cassandra,,Bay Street Corridor,43.65582,-79.38306,Private room,73,1,1,2016-06-30,0.02,1,0
13786132,Family room with shared Bathroom,8569918,Sharon,,Yonge-Eglinton,43.70578,-79.40611,Private room,76,1,1,2019-09-01,0.18,20,365
13787028,Downtown Oasis in a Spacious  Bedroom,49028111,Ramin,,Annex,43.66672,-79.40996,Private room,72,5,62,2020-02-04,1.41,3,16
13788215,Retro-Inspired Getaway near Exhibition Place,34917506,Tanya & Vitaly,,Niagara,43.639,-79.41535,Entire home/apt,200,2,172,2020-01-28,3.95,3,9
13788645,Opulent Toronto Mansion with Pool,9310264,Jordan,,Annex,43.67174,-79.39218,Entire home/apt,3999,1,17,2019-10-09,0.39,1,363
13789538,Fun apartment on Bloor W in the heart of Toronto,38356127,Jamie,,Dovercourt-Wallace Emerson-Junction,43.66173,-79.42907,Entire home/apt,99,1,9,2017-03-05,0.21,1,0
13795533,Large bedroom with patio walkout/private entrance,48362769,Hark,,New Toronto,43.59978,-79.52279,Private room,80,1,1,2016-07-31,0.02,1,0
13797078,Chaz Yorkville 35th Floor Luxury Corner Unit,44738680,Jad-Simon,,Church-Yonge Corridor,43.66987,-79.38444,Shared room,80,1,0,,,1,0
13797157,Amazing Loft In St Lawrence Market,18598207,Jonathan,,Church-Yonge Corridor,43.64983,-79.3736,Entire home/apt,200,1,6,2017-04-23,0.14,1,0
13797914,City-Chic Retreat,15943473,Jeffrey,,South Riverdale,43.66179,-79.34309,Entire home/apt,195,2,13,2017-03-26,0.3,1,0
13798532,SINGLE BEDROOM WITH PRIVATE BATHROOM,81126924,Pradeep,,Cliffcrest,43.72808,-79.23106,Private room,50,5,57,2020-02-02,1.32,2,349
13798735,Private room available near Ossington Station,76222237,Min,,Dovercourt-Wallace Emerson-Junction,43.66658,-79.42867,Private room,36,1,29,2020-01-20,0.66,3,218
13799890,Deluxe Yorkville Townhouse,81144570,Jonathan,,Annex,43.67103,-79.39009,Entire home/apt,900,7,4,2018-09-29,0.09,1,363
13801528,1 RM Apartment in the Entertainment District,81165420,Michael,,Waterfront Communities-The Island,43.64488,-79.39072,Private room,121,1,0,,,1,0
13801681,Downtown Toronto,81167798,Salman,,Waterfront Communities-The Island,43.64423,-79.39184,Private room,99,1,0,,,1,0
13805486,Best Toronto 2 Bedroom Downtown Location!,81222510,James & Suzie,,Church-Yonge Corridor,43.64911,-79.37546,Entire home/apt,262,2,233,2020-02-04,5.33,1,72
13809287,Emmeline comfy room with private washroom,50227423,Qinglian,,Agincourt South-Malvern West,43.79451,-79.28588,Private room,65,2,2,2019-10-15,0.45,7,364
13810793,2M ROOM(4 People),14700210,Laura,,Newtonbrook West,43.77858,-79.42625,Private room,150,1,3,2018-06-25,0.07,11,319
13811345,Quiet home for your Toronto stay.,81291768,Kevin And Jennifer,,Rouge,43.78224,-79.13734,Entire home/apt,178,2,19,2018-08-26,0.44,1,0
13811460,Sweet family home on quiet street. Modern Reno.,44051684,Michael Louis,,Corso Italia-Davenport,43.67378,-79.44902,Entire home/apt,252,1,2,2016-08-12,0.05,1,0
13813744,Cosy comfortable room near York University subway,35561791,Heidi,,York University Heights,43.76539,-79.50515,Private room,40,3,16,2019-12-29,1.31,5,48
13814117,Jkali,59499273,Andrew,,South Parkdale,43.63445,-79.42597,Shared room,73,15,0,,,1,0
13814263,Alluring 3Bedroom LakeView Suite! Memorable Stay!!,81151274,Frank And Kat,,Waterfront Communities-The Island,43.63921,-79.38172,Entire home/apt,300,1,328,2020-01-31,7.49,6,234
13815302,Bright Cozy Room in Beautiful House,81342792,Helena,,East End-Danforth,43.68627,-79.30653,Private room,40,2,43,2020-02-09,1.04,1,215
13822292,Clean Private Room Close to Public Transport,81444139,Brad,,Agincourt North,43.80632,-79.26828,Private room,118,1,0,,,1,0
13823249,Spacious 3 bed/ 2 bath condo - Great location,81456712,Ozair,,Parkwoods-Donalda,43.76378,-79.34332,Entire home/apt,99,1,4,2016-07-21,0.09,1,0
13824192,에코 하우스 2nd floor - Eco friendly 2 bed Apt,17440538,Emma,,Junction Area,43.66604,-79.47823,Entire home/apt,111,1,3,2016-07-18,0.07,5,365
13824411,Eco - Bright spacious Room,17440538,Emma,,Junction Area,43.66461,-79.47693,Private room,65,2,25,2019-10-08,0.66,5,363
13824504,Eco-  cozy room. (energy exchange option),17440538,Emma,,Junction Area,43.66614,-79.47852,Private room,34,1,29,2020-01-23,0.67,5,151
13824780,Brunch & Hammock/Sofa Surfing @thedentoronto,50157583,Kristin,,Weston-Pellam Park,43.67048,-79.45656,Shared room,40,1,13,2019-09-10,0.3,10,364
13825053,Enchanted Garden Room - The Den Toronto Studio,50157583,Kristin,,Weston-Pellam Park,43.66996,-79.45753,Private room,60,1,10,2019-10-06,0.5,10,350
13825593,Studio apartment with separate entrance,6998292,Lana,,Elms-Old Rexdale,43.71889,-79.55128,Private room,49,1,160,2020-01-31,3.66,2,124
13826293,Great location  cozy  convenient,81495512,Donnie,,Trinity-Bellwoods,43.64892,-79.40588,Private room,144,1,11,2017-06-04,0.25,5,364
13829332,Comfortable Room in the Center of Downtown,4544620,Tariq,,Waterfront Communities-The Island,43.6401,-79.40024,Private room,90,2,10,2017-01-01,0.23,1,0
13830177,Luxury Beaches 3 BR New Home,26058638,Benjy,,Woodbine Corridor,43.6712,-79.31389,Entire home/apt,251,3,6,2016-08-27,0.14,1,0
13837291,Lovely room with private bathroom in North Beaches,81631818,Jenny,,Woodbine Corridor,43.68157,-79.31885,Private room,52,2,74,2020-02-14,1.72,1,17
13841773,Perle de High park,63097604,Karia,,Lambton Baby Point,43.6653,-79.50292,Entire home/apt,77,1,10,2019-09-06,0.23,2,180
13842395,Loft Style Condo w/parking,49817617,Lee,,Islington-City Centre West,43.6222,-79.52112,Entire home/apt,80,2,30,2019-08-05,0.68,1,0
13845515,Cozy 3RD Floor Bedroom in Toronto's West End,81729044,Eleanor & Mark,,Dovercourt-Wallace Emerson-Junction,43.66841,-79.43782,Private room,30,3,115,2020-02-05,2.65,3,22
13845744,Cute 1 Bedroom on Dufferin and Bloor,49450694,Daniel,,Dufferin Grove,43.66011,-79.4339,Entire home/apt,80,2,2,2016-09-05,0.05,1,0
13846577,Private Condo Steps Away From The Lake,23951875,Adam,,Waterfront Communities-The Island,43.63727,-79.39054,Entire home/apt,200,5,14,2019-08-08,0.32,1,88
13846923,Large Luxury Loft in Fashion District,31759404,Zein,,Waterfront Communities-The Island,43.64493,-79.39879,Entire home/apt,318,30,25,2019-08-25,0.57,1,318
13847090,Beautiful High Park apartment w/ spectacular view,4244658,Zoe,,High Park North,43.65543,-79.46684,Entire home/apt,80,4,6,2018-07-01,0.14,1,0
13851154,Industrial Condo in the heart of Queen West,42225323,Marie,,Little Portugal,43.64258,-79.42661,Entire home/apt,300,4,2,2016-08-01,0.05,1,0
13855788,"Basement E Master Room for Rent, Yonge & Sheppard",34923827,Young-Soon,,Willowdale East,43.77285,-79.40449,Private room,50,7,5,2019-07-31,0.11,2,365
13857381,Cozy Room North York Toronto 1 min Walk To Transit,32768681,Xiaolin,,Parkwoods-Donalda,43.75901,-79.3166,Private room,32,2,48,2020-01-01,1.11,2,347
13858309,Roncy Place,620621,Mary,,Roncesvalles,43.64839,-79.44676,Private room,60,3,1,2016-08-28,0.02,1,0
13858835,2 Bedroom Apartment in fantastic location!,80668680,Caroline,,Lawrence Park South,43.72445,-79.40039,Entire home/apt,125,3,4,2016-08-29,0.09,1,0
13859099,single bedroom downtown Toronto,34106626,Christina,,Kensington-Chinatown,43.65033,-79.39425,Private room,90,3,43,2019-09-14,0.99,1,364
13859664,Modern and Bright Junior 1Bedroom Condo in Entertainment District.,842262,Fabio,,Waterfront Communities-The Island,43.64425,-79.39168,Entire home/apt,99,2,17,2019-10-27,2.29,1,2
13862919,In the City but at the Beach,22839912,Loretta,,The Beaches,43.66754,-79.30858,Private room,85,2,0,,,1,0
13863129,Great location   Cozy  convenient,81495512,Donnie,,Trinity-Bellwoods,43.64895,-79.40577,Private room,160,1,5,2018-03-08,0.11,5,364
13863591,Great apartment in house near Bathurst/Lawrence,81883126,Nick,,Bedford Park-Nortown,43.72337,-79.425,Entire home/apt,99,1,0,,,1,0
13864717,Where the City is your Backyard,53422666,Vince & Anna,,Niagara,43.64309,-79.40936,Entire home/apt,129,1,100,2019-08-24,2.3,1,89
13864741,Boho-Chic lane way loft - Toronto!,8349056,Jose,,Little Portugal,43.6497,-79.43111,Entire home/apt,101,30,22,2020-01-04,0.51,1,254
13867109,Bright and Beautiful with amazing View,19174007,Sebastian,,Waterfront Communities-The Island,43.64088,-79.39717,Entire home/apt,150,2,1,2016-08-30,0.02,1,0
13874098,Beautiful Home in Little Italy,7087982,Jaclyn,,Palmerston-Little Italy,43.65782,-79.41041,Private room,60,1,13,2017-02-25,0.3,1,0
13874689,The Convenience of North York,82070838,Rami,,Willowdale East,43.77016,-79.41166,Private room,80,1,7,2018-08-07,0.16,1,0
13875449,Glebemount Getaway,49824436,Jonathan,,Danforth East York,43.69276,-79.32077,Entire home/apt,99,8,30,2019-05-31,0.71,2,357
13876367,"Annex- private, tasteful, self contained suite",45483199,Ruth,,Annex,43.67269,-79.40438,Private room,87,2,153,2020-01-25,3.57,1,133
13876498,"Downtown Condo in Liberty Village, Toronto",82067627,Dene,,Niagara,43.63901,-79.41512,Private room,95,2,219,2020-01-01,5.08,1,191
13876855,"Cozy 2 Bed, 2 Bath Condo-Heart of DT Toronto",13990839,Anna,,Waterfront Communities-The Island,43.64892,-79.38819,Entire home/apt,300,2,93,2020-02-08,2.16,1,111
13876988,"Executive 1 Bdr, Perfect Layout, View & Pool",48175199,Adam,,Dufferin Grove,43.65683,-79.44608,Entire home/apt,85,2,18,2016-11-18,0.42,1,0
13879429,Renovated 3BR House w/Outdoor Living in West TO!,881076,Jessica,,Weston-Pellam Park,43.6699,-79.46023,Entire home/apt,121,7,0,,,1,0
13879930,"Mins to Roger Ctr, CN Tower, Union STN, 10",31397994,Matt,,Waterfront Communities-The Island,43.64166,-79.38075,Entire home/apt,76,2,407,2020-02-03,9.28,4,51
13885036,MCS Luxury Suite CITY VIEW,50396723,Yumi,,Waterfront Communities-The Island,43.64154,-79.38223,Entire home/apt,209,1,118,2020-01-03,2.75,10,244
